name,symbol,decimals,total_supply,total_supply_in_wei,contract_address,mint_time,logo,status,vesting_address,factory_contract
FutureFolio,FUTR,18,10000000,10000000000000000000000000,0x2FA00D6F57F058bF28dCe76C81B8a89be350E7dc,2021-12-20 01:38:37 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x2fa00d6f57f058bf28dce76c81b8a89be350e7dc/logo.png,confirmed,0xd02086c84a70A036dB726cda4cd3845aBef8C4B8,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Lucid,LUCID,18,10000000,10000000000000000000000000,0x71aF547916F8b773E611030958a061E33167aDfb,2021-12-20 01:45:02 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x71af547916f8b773e611030958a061e33167adfb/logo.png,confirmed,0xcb25Df5B070F19CDE3432e0BB8E3055019aDcf59,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
ASKNIGHTS,ARTK,18,10000000,10000000000000000000000000,0x4795e45e2cCAcCb8e79C5845c10f919B6463fA69,2021-12-27 07:04:43 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x4795e45e2ccaccb8e79c5845c10f919b6463fa69/logo.png,confirmed,0x8d940863826Dcf85af017CcAc4094a3B0999E629,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Groovypedia,GROOVY,18,10000000,10000000000000000000000000,0x629C442147390CC54f30f40b158115Ce439C0A06,2022-01-09 07:48:56 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x629c442147390cc54f30f40b158115ce439c0a06/logo.png,confirmed,0x513eEC6EEd6037D933A0Af42c1872C9faEf22089,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
CROSS,CROSS,18,10000000,10000000000000000000000000,0x03f377fb5a64de4ef95d96944e188b9c65449968,2022-01-09 08:45:28 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x03f377fb5a64de4ef95d96944e188b9c65449968/logo.png,confirmed,0x4AE216C296a0322A2f12a3C5579FC925f3C1ee2e,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Insight DeFi,INFI,18,10000000,10000000000000000000000000,0xE6d49B80705100542399BbEb6c23543f2342F295,2022-01-18 06:43:48 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xe6d49b80705100542399bbeb6c23543f2342f295/logo.png,confirmed,0x3F507b60A67Bee5130bb5C366b72269008340391,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Dropout,DRPT,18,10000000,10000000000000000000000000,0xA813c0644f1422D3006e0A1b3B6cDDb32dcEEdEb,2022-01-18 06:46:25 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xa813c0644f1422d3006e0a1b3b6cddb32dceedeb/logo.png,confirmed,0x5FC8717E9508DE6b125807153E02500476519688,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Dollie Dolla,DOLLIE,18,10000000,10000000000000000000000000,0x4b8d09539087AFd88BaBF76380814a0806Fb7987,2022-01-24 05:41:43 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x4b8d09539087afd88babf76380814a0806fb7987/logo.png,confirmed,0x9382B2Eb41F0c0C094061e1D7ab3aaa5FF9a981C,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Dresage,DRESG,18,10000000,10000000000000000000000000,0xf72eE5123Feb0080a81bD3Ab8b109dC63eB37618,2022-01-24 05:49:09 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xf72ee5123feb0080a81bd3ab8b109dc63eb37618/logo.png,confirmed,0xC3203b43EE1564BA6C8c183a78396c6757431845,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
The COA,COA,18,10000000,10000000000000000000000000,0x0135E00cA4Bf506B97F2561fEe11dc2C2f0D9B84,2022-01-31 07:15:53 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x0135e00ca4bf506b97f2561fee11dc2c2f0d9b84/logo.png,confirmed,0xaf48bDe790fC2027D5A753f29ACeD9b8F698FC80,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Maize,MAIZE,18,10000000,10000000000000000000000000,0x75547610FbaE47d6E8932F9d5dE0e82D4C34d1e2,2022-01-31 07:28:12 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x75547610fbae47d6e8932f9d5de0e82d4c34d1e2/logo.png,confirmed,0xAbd31D1FD8689e45c4D95Fd0403d9099C5E14697,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
XTINA,XTINA,18,10000000,10000000000000000000000000,0xBaCAE1520f07427F6bD2C44D0A857CBe1e1b4D11,2022-02-10 09:12:47 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xbacae1520f07427f6bd2c44d0a857cbe1e1b4d11/logo.png,confirmed,0x57d2e6B4BB8A53F1851ce328B3EE95c9c4aEbCA3,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Blues VIP Club ,BVIP,18,10000000,10000000000000000000000000,0x05D1582e6853edbF7D513FE40043850EE0B7a5b0,2022-02-10 10:12:46 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x05d1582e6853edbf7d513fe40043850ee0b7a5b0/logo.png,confirmed,0xAafB8633b222CF731AfFBCd2d71b073dF796C8Cf,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
SOMOS,SOMOS,18,10000000,10000000000000000000000000,0x61081088895EccF44BF566653CD10D7aB7f46D3a,2022-04-20 04:06:11 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x61081088895eccf44bf566653cd10d7ab7f46d3a/logo.png,confirmed,0x537b516C5f03433e286442757F6a5cf4F7465858,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Central Infinite,CENI,18,10000000,10000000000000000000000000,0xa4Ff1bfA01d4Bb13f24Cc026BEE40119Baf8fe1C,2022-02-10 10:07:19 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xa4ff1bfa01d4bb13f24cc026bee40119baf8fe1c/logo.png,confirmed,0xF3b7F6d7BB8462382C7FeA114aB8ad5bAC9760f4,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
DEITY,DEITY,18,10000000,10000000000000000000000000,0x783FF910Ff99CBC53D0b161161Dbe5C9f2a2dc23,2022-03-01 05:12:01 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x783ff910ff99cbc53d0b161161dbe5c9f2a2dc23/logo.png,confirmed,0xef8F5fE4b8e93DA37bA5bB16874FA110DB6E1eeC,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
YOYO,YOYO,18,10000000,10000000000000000000000000,0x419F0b136F0E343B221c555a804aB01a1fD835De,2022-03-01 05:14:33 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x419f0b136f0e343b221c555a804ab01a1fd835de/logo.png,confirmed,0xC3A7D78979e90Ceee9feF7d1F985508E8B074261,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
MED,MED,18,10000000,10000000000000000000000000,0x4aCAd408C39c6d9ed1233e6aE38C86f1BE2670AB,2022-03-21 04:32:02 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x4acad408c39c6d9ed1233e6ae38c86f1be2670ab/logo.png,confirmed,0xC088BedAC65215e18b7bEFB56D97e00DA17dA3B1,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Comme Ca,CMCA,18,10000000,10000000000000000000000000,0x45175CC1F8c4A2072Ad7ed5AC704cabe2e8238f1,2022-03-21 04:35:59 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x45175cc1f8c4a2072ad7ed5ac704cabe2e8238f1/logo.png,confirmed,0xED8fF98711cd2c731D720bebE6a98315a862f34F,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
BEX,BEX,18,10000000,10000000000000000000000000,0x565C5EaC156b79Cc2E7f20FC0f388312F3B52808,2022-03-21 04:42:48 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x565c5eac156b79cc2e7f20fc0f388312f3b52808/logo.png,confirmed,0x3BBe417b79417BA69F12D860E7E246c3528f5EEC,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
WEAVR,WEAVR,18,10000000,10000000000000000000000000,0xaafC3d03F28Ce2559300afa49EE4918D85831895,2022-08-01 07:38:41 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xaafc3d03f28ce2559300afa49ee4918d85831895/logo.png,confirmed,0xeF1De29894478F431d03da50Ae80487157AD5599,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
DECO,DECO,18,10000000,10000000000000000000000000,0x3B1f8CA43e04Abf5B867dBEF273B0CE1541AB0BD,2022-04-03 05:50:31 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x3b1f8ca43e04abf5b867dbef273b0ce1541ab0bd/logo.png,confirmed,0x5646c89CF060a2c93e70792B25244A540864288f,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
PTown Access Token,PXTC,18,10000000,10000000000000000000000000,0xDcFb65b2b6380009E20ebd9532bA7eB9C3C04845,2022-03-21 04:39:46 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xdcfb65b2b6380009e20ebd9532ba7eb9c3c04845/logo.png,confirmed,0x9AF08b622067500acd138D4686F76bcE3E62F2c5,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
GGBL,GGBL,18,10000000,10000000000000000000000000,0x31BB2973b4bDf4a78f65931A0a788a0Fd051F58D,2022-04-11 03:51:31 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x31bb2973b4bdf4a78f65931a0a788a0fd051f58d/logo.png,confirmed,0x8Ccf27c992c5583B3c7065D79e8906C8cd21B18f,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Take Up Space,TUS,18,10000000,10000000000000000000000000,0xABe964D5a4dD42B4C82eE15144dEA0a695E51450,2022-03-27 03:04:30 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xabe964d5a4dd42b4c82ee15144dea0a695e51450/logo.png,confirmed,0xc3838d8E656921dBd38b2Cd4cB19561c46E621c6,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
BRUNCH,BRUNCH,18,10000000,10000000000000000000000000,0x6BB83A78BD008a65AE77798dbEB41A259f1C400f,2022-04-03 05:57:34 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x6bb83a78bd008a65ae77798dbeb41a259f1c400f/logo.png,confirmed,0x001f8AD6A72922F2507e7068e9d5928816928F6d,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
WRITR,WRITR,18,10000000,10000000000000000000000000,0x7854532b8D0aAbbAa006dE70aF652909b8D87b68,2022-04-03 06:00:41 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x7854532b8d0aabbaa006de70af652909b8d87b68/logo.png,confirmed,0x62Ce7cAe741CD869894EBbcB118dA51631354c61,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
STUDIO,STUDIO,18,10000000,10000000000000000000000000,0x6aAc6d7c9689afcB8f9B9dAbf79A732dC632519B,2022-04-11 03:56:21 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x6aac6d7c9689afcb8f9b9dabf79a732dc632519b/logo.png,proposed/rejected,0xAEea95461d82bF487AC31E84364630C3eB179559,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
1Q9X,1Q9X,18,10000000,10000000000000000000000000,0xA24E197E9022e573f1a558759108F2ab13c73dF6,2022-04-13 05:16:42 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xa24e197e9022e573f1a558759108f2ab13c73df6/logo.png,confirmed,0xaDAB346D68675De3adA8DC28C7Cdee80Cb6cBE75,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Marina Mazepa Token,MMT,18,10000000,10000000000000000000000000,0x3c98B84992670DcD26a5f018EDedDEb58ecA8Ab0,2022-04-13 05:13:20 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x3c98b84992670dcd26a5f018ededdeb58eca8ab0/logo.png,confirmed,0x2dF5f663d03fA5CA9e58F56282D63eD4FCe2f4A5,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
GEESE,GEESE,18,10000000,10000000000000000000000000,0xf40b199e90F08ad10AD5eff5319a328144b62872,2022-04-20 04:02:50 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xf40b199e90f08ad10ad5eff5319a328144b62872/logo.png,confirmed,0xCa61B6ff51BFE200b00190a9a6Ecb2DB4437aa77,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
LOVER,LOVER,18,10000000,10000000000000000000000000,0x217e3528cff4818bb63425F5162E7C9bA3A90C2a,2022-04-24 01:44:02 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x217e3528cff4818bb63425f5162e7c9ba3a90c2a/logo.png,confirmed,0x2800C15AD68c9e48AedB2F7c9E5c9c4f4C13E986,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Good Luck Chuck,CHUCK,18,10000000,10000000000000000000000000,0x839893AddEd0Ad1771f06eF384eb4540AA7e5C37,2022-05-25 04:35:33 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x839893added0ad1771f06ef384eb4540aa7e5c37/logo.png,confirmed,0x505569f1F0fD8B8ad932CED6501fB8065c5AC2Ec,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
FRINGE,FRINGE,18,10000000,10000000000000000000000000,0x94a96BcDa53FbcA6dC3e6523bb45eA9f786f5a4D,2022-05-25 05:09:51 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x94a96bcda53fbca6dc3e6523bb45ea9f786f5a4d/logo.png,confirmed,0xDdeE5A1F2036e6145ABC4aE74281969d392Fc5AD,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
YOUNI,YOUNI,18,10000000,10000000000000000000000000,0xf912c416fb326c499CC5EAaBeAbDB38260aBA4af,2022-06-07 04:22:17 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xf912c416fb326c499cc5eaabeabdb38260aba4af/logo.png,confirmed,0xEe2c88c1d095dD86E7c318f0752F10D93DcEf5Cf,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
HAMON,HAMON,18,10000000,10000000000000000000000000,0x5347ff425716ff11AB7600B1312e36C8F2be9110,2022-07-25 13:19:46 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x5347ff425716ff11ab7600b1312e36c8f2be9110/logo.png,confirmed,0x31A782F0A7AE7E169035279cb9cAAFb52a78f655,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
MAYA,MAYA,18,10000000,10000000000000000000000000,0x32b2f031c53cB36A05C62Fa02F6ADFbA29aCb809,2022-06-07 04:32:31 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x32b2f031c53cb36a05c62fa02f6adfba29acb809/logo.png,confirmed,0x86ccFfcae05d943059455F05F08bDd46c07800b0,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
FUSE,FUSE,18,10000000,10000000000000000000000000,0x887aD64B382de699e75410EF0CcA2727ff28CA3F,2022-06-07 04:08:12 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x887ad64b382de699e75410ef0cca2727ff28ca3f/logo.png,confirmed,0x616dbD371fDF78b3564CD94Af9A1BbdFe5d5d78f,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Joerilla,JOE,18,10000000,10000000000000000000000000,0x1ec6B280317e14dFBBEEebec1C13460570c7A87B,2022-06-07 04:19:08 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x1ec6b280317e14dfbbeeebec1c13460570c7a87b/logo.png,confirmed,0x87b2317F3d767507f20159377f0F7f6B4BE1CbB4,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Prosperity Coin,PRC,18,10000000,10000000000000000000000000,0x755FD7B8A3792191b12E716b500eCDe75001F843,2022-07-11 01:51:13 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x755fd7b8a3792191b12e716b500ecde75001f843/logo.png,confirmed,0x83514dFF8D5B76A49D8fc1d7064a1B46d832A7F3,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
AI,AI,18,10000000,10000000000000000000000000,0x29Fc64D03A6fFD958a0C2A29Bd0f574E8a61C310,2022-07-11 01:46:46 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x29fc64d03a6ffd958a0c2a29bd0f574e8a61c310/logo.png,confirmed,0x2F0b1B056ff3bF25F7899Ffa657907bc64F0c58b,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
CORP,CORP,18,10000000,10000000000000000000000000,0xaDB2B13f0b145Df35e050b76293CbB4Ed021a2c4,2022-07-11 01:43:44 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xadb2b13f0b145df35e050b76293cbb4ed021a2c4/logo.png,confirmed,0xb53EAf3F3632115C0972783F71DE3F480c200c4b,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Talk byTBA,TALK,18,10000000,10000000000000000000000000,0x6a7cC3ecdf68aAef263be3a3f1703940d9Fef6e7,2022-07-18 06:58:24 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x6a7cc3ecdf68aaef263be3a3f1703940d9fef6e7/logo.png,confirmed,0xDcED98E3bf1d7D03cc147EaE701713F4E5A19C01,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
GRANI,GRANI,18,10000000,10000000000000000000000000,0xe9CDd501B2CED49a36bFFdF2299321ECbeAF3515,2022-07-18 06:37:28 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xe9cdd501b2ced49a36bffdf2299321ecbeaf3515/logo.png,confirmed,0xDF824197bffE5AC2c4b5219d4340B59a1d7835f5,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
WATERS ,WATERS,18,10000000,10000000000000000000000000,0x0599973C94A1cb6D704622975343b8Aa8F99Ce17,2022-07-18 06:45:43 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x0599973c94a1cb6d704622975343b8aa8f99ce17/logo.png,confirmed,0xE4d3AEe167389e7243b873C4ff84F63e096F4A8f,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
World Changer ,WCC,18,10000000,10000000000000000000000000,0xe6Ee5aD1489239C2FDaFA8eBa5F7216aEb8361c1,2022-07-25 13:28:13 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xe6ee5ad1489239c2fdafa8eba5f7216aeb8361c1/logo.png,confirmed,0xcF96364aF39fB79F0c4Ed460371380b08bA4F365,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
IIME,IIME,18,10000000,10000000000000000000000000,0xD7FB75AE99770A72261Ee160a3B8AB92aC6fCac7,2022-07-25 13:24:26 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xd7fb75ae99770a72261ee160a3b8ab92ac6fcac7/logo.png,confirmed,0xB7358125AD37436058a11f18483511D234f47357,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Love Star,LS,18,10000000,10000000000000000000000000,0x9f24Da3513a50af553dC655d33360A65e70325E1,2022-08-01 08:14:04 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x9f24da3513a50af553dc655d33360a65e70325e1/logo.png,confirmed,0x1ef5c2e8c0fCded79F9A1022f9b063DE5192B5ef,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Wagyuu,WAGYUU,18,10000000,10000000000000000000000000,0x7311855834457d2265cAFEe2976620E031faD8D1,2022-07-25 13:35:12 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x7311855834457d2265cafee2976620e031fad8d1/logo.png,confirmed,0x7822Fe3C59E24D8C99C5203BC7218f4304647415,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Vesta Fundamental Camp,VFC,18,10000000,10000000000000000000000000,0x4a076948028A4B7518C86Db971026eF7bB8D5409,2022-08-01 07:23:30 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x4a076948028a4b7518c86db971026ef7bb8d5409/logo.png,confirmed,0x9765f5F8c6b2ca5Bb71635e23524f8f750c31D1b,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Lyt House,LYTH,18,10000000,10000000000000000000000000,0x374ED22720b978c8aC8849B379EE9dc617351B38,2022-08-01 07:31:11 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x374ed22720b978c8ac8849b379ee9dc617351b38/logo.png,confirmed,0x173817ac1ED538996A8913CEAbA00e2Eea8652Aa,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Metaradio,MTRD,18,10000000,10000000000000000000000000,0x9595fb80B4DCEE526dd21EdC0d19E52E5898C82E,2022-08-01 07:54:12 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x9595fb80b4dcee526dd21edc0d19e52e5898c82e/logo.png,confirmed,0x8EC544622dAB110C13e2B7047786ba0B70B00bc5,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Nakia Khalilah,NK,18,10000000,10000000000000000000000000,0x66df45c29049AD057f923b3Fc3E67F305F26A211,2022-08-01 08:11:07 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x66df45c29049ad057f923b3fc3e67f305f26a211/logo.png,confirmed,0x23eac8DE4d1760BaCeD3909f7e6228450AE11973,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Angie,ANGIE,18,10000000,10000000000000000000000000,0x17AFF1504b2241EfAf042eC6BD015F09c8FB4C4c,2022-08-08 02:54:42 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x17aff1504b2241efaf042ec6bd015f09c8fb4c4c/logo.png,confirmed,0xD494a6517a88541727559c4c1A36D1589f29D62d,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Leonard,LENRD,18,10000000,10000000000000000000000000,0x589D5E534a11d3b2860df3b89586ce2133fcEDE9,2022-08-08 03:04:40 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x589d5e534a11d3b2860df3b89586ce2133fcede9/logo.png,confirmed,0xf262E122A14CAFD36026366C88E03F4668bC2D60,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
NVNTIVZ,NVNTZ,18,10000000,10000000000000000000000000,0x460C0f7D0B1cc9A97F50A859974998739855BB8b,2022-08-08 03:16:31 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x460c0f7d0b1cc9a97f50a859974998739855bb8b/logo.png,confirmed,0x5eE955D22b82766Dfd533e52c4DF4a8b1a3613D5,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Mohit ,MOHIT,18,10000000,10000000000000000000000000,0xdDf5daa4cA0Aa4Ec691f51843CF32678289A0155,2022-08-08 03:59:58 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xddf5daa4ca0aa4ec691f51843cf32678289a0155/logo.png,confirmed,0x6A076B2215D9A53DAF5b036BB2aeaB9F7c184068,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
" Negative Vibrations ",NV,18,10000000,10000000000000000000000000,0x0d0e8B6C4dEE2A01662FD590fBF84F0694D401fE,2022-08-15 03:43:08 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x0d0e8b6c4dee2a01662fd590fbf84f0694d401fe/logo.png,confirmed,0xcaD5093522318702BC7A7F44c7fC438Ca3194fCD,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
MetaTrekToken,MTT,18,10000000,10000000000000000000000000,0x2512F3a6A57b52fb3b23b225dF2b50e1B51E0a5f,2022-08-15 03:47:53 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x2512f3a6a57b52fb3b23b225df2b50e1b51e0a5f/logo.png,confirmed,0xfF185f196F4d7c087Bd3Bcd40Dcb7f9AF1Bd31Cc,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Fighting Comes First,FCF,18,10000000,10000000000000000000000000,0x79024095F7D293d06D1B6e722a2cd9028Fe1A7Cd,2022-08-15 03:50:43 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x79024095f7d293d06d1b6e722a2cd9028fe1a7cd/logo.png,confirmed,0x6Fda36aFd7Fc6e870D7b6184cCF573D033806e1F,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Esty Land,EL,18,10000000,10000000000000000000000000,0x6111FB6275b38aa84e2f0564b4772b466521E023,2022-08-22 12:02:31 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x6111fb6275b38aa84e2f0564b4772b466521e023/logo.png,confirmed,0x9A3C11CB02E6759D8830A9772C42A3cB37ac393C,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
LIFT,LIFT,18,10000000,10000000000000000000000000,0x95E02fDebF3351C8E0A3d3774279DE7c76957DFF,2022-08-15 03:54:05 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x95e02fdebf3351c8e0a3d3774279de7c76957dff/logo.png,confirmed,0xAD92563142fC89b6db0C92557036cC6ae147c1cc,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
CXNTCT,CNTCT,18,10000000,10000000000000000000000000,0x02e25Fe857004a7ee11ab829e748EE8f3Bd2435e,2022-08-15 03:58:09 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x02e25fe857004a7ee11ab829e748ee8f3bd2435e/logo.png,confirmed,0x93D1aA2E16fb3D7214Ec6E5dBC825D9180643dde,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
Jersey Gardens ,GARDEN,18,10000000,10000000000000000000000000,0xba4A9d9b2101F1dD93F8c7728526a106B2c4af40,2022-08-22 12:07:32 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xba4a9d9b2101f1dd93f8c7728526a106b2c4af40/logo.png,confirmed,0x55b0203C7f55bd924d95C88231267d94911d625F,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
New Year New Me,NEW,18,10000000,10000000000000000000000000,0xF4B5Cf188aaD19813F876F7DE4991609B58dC532,2022-08-22 12:12:37 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xf4b5cf188aad19813f876f7de4991609b58dc532/logo.png,confirmed,0x39318c437C8cC9DF2b1769889EBd2F2b7CD948c6,0xa0ef35e8ddffdd5c7fcc2e3faa364c792e32abc5
